"__uniqueid__"	"_match_text_"	"_path_"	"_concept_"	"keywords"	"concept_type"	"Fact_ID"	"fact_argument_acq"	"fact_argument_country"	"fact_argument_inc"	"fact_argument_kyc"	"fact_argument_ra"	"fact_argument_st"	"Obs_ID"	"total_sentences"	"fileName"	"_sentence_id_"	"_start_"	"_end_"
"         902"	"The initial composite risk score reached 
0.83/1.0, later reduced to 0.47/1.0 following remediation actions and structural 
improvements."	"nlpNounGroup"	"nlpNounGroup"	"remediation actions | risk score | structural 
improvements"	"Concept"	"           ."	""	""	""	""	""	""	"AccentHoldingsLLC.pdf_000000000000009"	"         179"	"Accent Holdings LLC.pdf"	"         171"	"        1101"	"        1237"
"        1101"	"Business established: 1978 (47+ years)."	"nlpDate"	"nlpDate"	"1978"	"Concept"	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.p_000000000000011"	"          78"	"Nevis Energy Partners LLC.pdf"	"          68"	"        1686"	"        1724"
"        1202"	"Basic Profile"	""	""	""	""	"           ."	""	""	""	""	""	""	"AccentHoldingsLLC.pdf_000000000000012"	"         179"	"Accent Holdings LLC.pdf"	"         168"	"        1285"	"        1297"
"        1303"	"Transaction Complexity: $1.37B transaction volume with atypical retail 
patterns"	"risk_amplifiers"	"risk_amplifiers"	"Complexity"	"Concept"	"           ."	""	""	""	""	""	""	"RLKSystemsInc.pdf_000000000000013"	"         201"	"RLK Systems Inc.pdf"	"         189"	"         995"	"        1074"
"        1303"	"Transaction Complexity: $1.37B transaction volume with atypical retail 
patterns"	"nlpNounGroup"	"nlpNounGroup"	"retail 
patterns | transaction volume | 1.37B transaction volume | 1.37B transaction"	"Concept"	"           ."	""	""	""	""	""	""	"RLKSystemsInc.pdf_000000000000013"	"         201"	"RLK Systems Inc.pdf"	"         189"	"         995"	"        1074"
"        1303"	"Transaction Complexity: $1.37B transaction volume with atypical retail 
patterns"	"nlpMoney"	"nlpMoney"	"$1.37B"	"Concept"	"           ."	""	""	""	""	""	""	"RLKSystemsInc.pdf_000000000000013"	"         201"	"RLK Systems Inc.pdf"	"         189"	"         995"	"        1074"
"        1404"	"Investigation revealed a dramaticmanagement overhaul in January 2023 via a private equity sell-out by Fortress CapitalPartners, a mid-market PE firm specializing in distressed energy assets."	"nlpNounGroup"	"nlpNounGroup"	"PE firm | energy assets | equity sell-out"	"Concept"	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.d_000000000000014"	"          79"	"Nevis Energy Partners LLC.docx"	"          66"	"        1824"	"        2013"
"        1404"	"Investigation revealed a dramaticmanagement overhaul in January 2023 via a private equity sell-out by Fortress CapitalPartners, a mid-market PE firm specializing in distressed energy assets."	"nlpDate"	"nlpDate"	"2023 | January 2023 | January"	"Concept"	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.d_000000000000014"	"          79"	"Nevis Energy Partners LLC.docx"	"          66"	"        1824"	"        2013"
"        2801"	"Stated Nature of 
Business (""Real Estate"")does not align with energy trading velocity."	"nlpNounGroup"	"nlpNounGroup"	"energy trading velocity | energy trading | trading velocity"	"Concept"	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.p_000000000000028"	"          78"	"Nevis Energy Partners LLC.pdf"	"          51"	"        3599"	"        3684"
"        2902"	"3"	""	""	""	""	"           ."	""	""	""	""	""	""	"AccentHoldingsLLC.pdf_000000000000029"	"         179"	"Accent Holdings LLC.pdf"	"         151"	"        3144"	"        3144"
"        3002"	"3."	""	""	""	""	"           ."	""	""	""	""	""	""	"AccentHoldingsLLC.pdf_000000000000030"	"         179"	"Accent Holdings LLC.pdf"	"         150"	"        3144"	"        3145"
"        3103"	"Europe 
• Atypical retail patterns: Large periodic wires inconsistent with consumer"	"nlpPlace"	"nlpPlace"	"Europe"	"Concept"	"           ."	""	""	""	""	""	""	"RLKSystemsInc.pdf_000000000000031"	"         201"	"RLK Systems Inc.pdf"	"         171"	"        2684"	"        2768"
"        3103"	"Europe 
• Atypical retail patterns: Large periodic wires inconsistent with consumer"	"nlpNounGroup"	"nlpNounGroup"	"periodic wires | Large periodic wires | retail patterns | Atypical retail patterns"	"Concept"	"           ."	""	""	""	""	""	""	"RLKSystemsInc.pdf_000000000000031"	"         201"	"RLK Systems Inc.pdf"	"         171"	"        2684"	"        2768"
"        3204"	"Comprehensive Assessment Phase (Weeks 1-4)
Immediate Actions (Week 1):
Account freezing pending review (outflows capped at $500K/day)."	"nlpMoney"	"nlpMoney"	"$500K"	"Concept"	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.d_000000000000032"	"          79"	"Nevis Energy Partners LLC.docx"	"          48"	"        3846"	"        3979"
"        3204"	"Comprehensive Assessment Phase (Weeks 1-4)
Immediate Actions (Week 1):
Account freezing pending review (outflows capped at $500K/day)."	"nlpDate"	"nlpDate"	"Week 1"	"Concept"	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.d_000000000000032"	"          79"	"Nevis Energy Partners LLC.docx"	"          48"	"        3846"	"        3979"
"        4601"	"45% held by ""qualified investors""nominees—opaque under Bermuda 
law."	"nlpPercent"	"nlpPercent"	"45%"	"Concept"	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.p_000000000000046"	"          78"	"Nevis Energy Partners LLC.pdf"	"          33"	"        6317"	"        6386"
"        4601"	"45% held by ""qualified investors""nominees—opaque under Bermuda 
law."	"nlpNounGroup"	"nlpNounGroup"	"qualified investors | Bermuda 
law"	"Concept"	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.p_000000000000046"	"          78"	"Nevis Energy Partners LLC.pdf"	"          33"	"        6317"	"        6386"
"        4601"	"45% held by ""qualified investors""nominees—opaque under Bermuda 
law."	"High_Risk_Countries"	"High_Risk_Countries"	"Bermuda"	"Concept"	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.p_000000000000046"	"          78"	"Nevis Energy Partners LLC.pdf"	"          33"	"        6317"	"        6386"
"        4702"	"• Increased monitoring of all outbound cross-border payments, with manual 
review of transactions exceeding specified thresholds."	"nlpNounGroup"	"nlpNounGroup"	"manual 
review | cross-border payments | specified thresholds | exceeding specified thresholds"	"Concept"	"           ."	""	""	""	""	""	""	"AccentHoldingsLLC.pdf_000000000000047"	"         179"	"Accent Holdings LLC.pdf"	"         133"	"        4512"	"        4642"
"        4803"	"Payment Chain Patterns:"	""	""	""	""	"           ."	""	""	""	""	""	""	"RLKSystemsInc.pdf_000000000000048"	"         201"	"RLK Systems Inc.pdf"	"         154"	"        3674"	"        3696"
"        4904"	"Sanctions/PEP: No direct hits, but Fortress linked to sanctioned Russian energy trader (2023exposure, remediated)."	"nlpNounGroup"	"nlpNounGroup"	"energy trader | direct hits"	"Concept"	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.d_000000000000049"	"          79"	"Nevis Energy Partners LLC.docx"	"          31"	"        6250"	"        6363"
"        5004"	"Regulatory Consultations:
Liaised with Bermuda Monetary Authority (BMA) contacts: No active investigations, butNevis noted in 2025 ""enhanced monitoring"" list for PE-backed real estate."	"nlpOrganization"	"nlpOrganization"	"Monetary Authority | Bermuda Monetary Authority"	"Concept"	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.d_000000000000050"	"          79"	"Nevis Energy Partners LLC.docx"	"          30"	"        6366"	"        6549"
"        5004"	"Regulatory Consultations:
Liaised with Bermuda Monetary Authority (BMA) contacts: No active investigations, butNevis noted in 2025 ""enhanced monitoring"" list for PE-backed real estate."	"nlpNounGroup"	"nlpNounGroup"	"real estate | PE-backed real estate | active investigations"	"Concept"	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.d_000000000000050"	"          79"	"Nevis Energy Partners LLC.docx"	"          30"	"        6366"	"        6549"
"        5004"	"Regulatory Consultations:
Liaised with Bermuda Monetary Authority (BMA) contacts: No active investigations, butNevis noted in 2025 ""enhanced monitoring"" list for PE-backed real estate."	"nlpDate"	"nlpDate"	"2025 | in 2025"	"Concept"	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.d_000000000000050"	"          79"	"Nevis Energy Partners LLC.docx"	"          30"	"        6366"	"        6549"
"        5004"	"Regulatory Consultations:
Liaised with Bermuda Monetary Authority (BMA) contacts: No active investigations, butNevis noted in 2025 ""enhanced monitoring"" list for PE-backed real estate."	"High_Risk_Countries"	"High_Risk_Countries"	"Bermuda"	"Concept"	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.d_000000000000050"	"          79"	"Nevis Energy Partners LLC.docx"	"          30"	"        6366"	"        6549"
"        6401"	"BMA confirmation: Nevis compliant with local AML directives."	"nlpNounGroup"	"nlpNounGroup"	"AML directives | BMA confirmation"	"Concept"	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.p_000000000000064"	"          78"	"Nevis Energy Partners LLC.pdf"	"          15"	"        8203"	"        8262"
"        6502"	"2."	""	""	""	""	"           ."	""	""	""	""	""	""	"AccentHoldingsLLC.pdf_000000000000065"	"         179"	"Accent Holdings LLC.pdf"	"         115"	"        5877"	"        5878"
"        6603"	"Investigative Deep Dive (Weeks 6-8)"	""	""	""	""	"           ."	""	""	""	""	""	""	"RLKSystemsInc.pdf_000000000000066"	"         201"	"RLK Systems Inc.pdf"	"         136"	"        4532"	"        4566"
"        6704"	"Training & Policy Alignment: RM and Nevis relationship team completed FCRM Module 7(High-Risk Onboarding)."	"nlpNounGroup"	"nlpNounGroup"	"relationship team | Nevis relationship"	"Concept"	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.d_000000000000067"	"          79"	"Nevis Energy Partners LLC.docx"	"          13"	"        8086"	"        8191"
"        6704"	"Training & Policy Alignment: RM and Nevis relationship team completed FCRM Module 7(High-Risk Onboarding)."	"nlpOrganization"	"nlpOrganization"	"Nevis"	"Concept"	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.d_000000000000067"	"          79"	"Nevis Energy Partners LLC.docx"	"          13"	"        8086"	"        8191"
"        8302"	"Although Accent is US-incorporated, its transaction footprint exhibits classic 
offshore risk characteristics:"	"nlpNounGroup"	"nlpNounGroup"	"risk characteristics | transaction footprint"	"Concept"	"           ."	""	""	""	""	""	""	"AccentHoldingsLLC.pdf_000000000000083"	"         179"	"Accent Holdings LLC.pdf"	"          97"	"        6994"	"        7103"
"        8403"	"Transaction complexity: Legitimate multi-jurisdictional retail supply"	"risk_amplifiers"	"risk_amplifiers"	"multi-jurisdictional | complexity"	"Concept"	"           ."	""	""	""	""	""	""	"RLKSystemsInc.pdf_000000000000084"	"         201"	"RLK Systems Inc.pdf"	"         118"	"        5403"	"        5471"
"        8403"	"Transaction complexity: Legitimate multi-jurisdictional retail supply"	"nlpNounGroup"	"nlpNounGroup"	"retail supply | Transaction complexity"	"Concept"	"           ."	""	""	""	""	""	""	"RLKSystemsInc.pdf_000000000000084"	"         201"	"RLK Systems Inc.pdf"	"         118"	"        5403"	"        5471"
"       10503"	"2."	""	""	""	""	"           ."	""	""	""	""	""	""	"RLKSystemsInc.pdf_000000000000105"	"         201"	"RLK Systems Inc.pdf"	"          97"	"        6460"	"        6461"
"       11203"	"Remediation Roadmap (Weeks 9-12)"	""	""	""	""	"           ."	""	""	""	""	""	""	"RLKSystemsInc.pdf_000000000000112"	"         201"	"RLK Systems Inc.pdf"	"          90"	"        6776"	"        6807"
"       11902"	"Remediation"	""	""	""	""	"           ."	""	""	""	""	""	""	"AccentHoldingsLLC.pdf_000000000000119"	"         179"	"Accent Holdings LLC.pdf"	"          61"	"       10622"	"       10632"
"       12602"	"o Formalize a Board Risk and Audit Committee with documented terms"	"nlpOrganization"	"nlpOrganization"	"Audit Committee"	"Concept"	"           ."	""	""	""	""	""	""	"AccentHoldingsLLC.pdf_000000000000126"	"         179"	"Accent Holdings LLC.pdf"	"          54"	"       10806"	"       10871"
"       12602"	"o Formalize a Board Risk and Audit Committee with documented terms"	"nlpNounGroup"	"nlpNounGroup"	"documented terms"	"Concept"	"           ."	""	""	""	""	""	""	"AccentHoldingsLLC.pdf_000000000000126"	"         179"	"Accent Holdings LLC.pdf"	"          54"	"       10806"	"       10871"
"       13302"	"2"	""	""	""	""	"           ."	""	""	""	""	""	""	"AccentHoldingsLLC.pdf_000000000000133"	"         179"	"Accent Holdings LLC.pdf"	"          47"	"       11400"	"       11400"
"       14002"	"o Types of expected transactions and counterparties."	"nlpNounGroup"	"nlpNounGroup"	"expected transactions"	"Concept"	"           ."	""	""	""	""	""	""	"AccentHoldingsLLC.pdf_000000000000140"	"         179"	"Accent Holdings LLC.pdf"	"          40"	"       11923"	"       11974"
"       14903"	"Full EDD refresh"	""	""	""	""	"           ."	""	""	""	""	""	""	"RLKSystemsInc.pdf_000000000000149"	"         201"	"RLK Systems Inc.pdf"	"          53"	"        8422"	"        8437"
"       15603"	"1."	""	""	""	""	"           ."	""	""	""	""	""	""	"RLKSystemsInc.pdf_000000000000156"	"         201"	"RLK Systems Inc.pdf"	"          46"	"        8608"	"        8609"
"       16303"	"UBO concentration >0.70"	"nlpNounGroup"	"nlpNounGroup"	"UBO concentration"	"Concept"	"           ."	""	""	""	""	""	""	"RLKSystemsInc.pdf_000000000000163"	"         201"	"RLK Systems Inc.pdf"	"          39"	"        8706"	"        8728"
"       17003"	"Key Lessons and Process Improvements"	""	""	""	""	"           ."	""	""	""	""	""	""	"RLKSystemsInc.pdf_000000000000170"	"         201"	"RLK Systems Inc.pdf"	"          32"	"        8819"	"        8854"
"       17702"	"Ownership and Governance Remediation
	2."	""	""	""	""	"           ."	""	""	""	""	""	""	"AccentHoldingsLLC.pdf_000000000000177"	"         179"	"Accent Holdings LLC.pdf"	"           3"	"       15991"	"       16030"
"         204"	"Executive Summary
Nevis Energy LLC, a Bermuda-incorporated real estate entity operating primarily in the US market, was flagged for enhanced due diligence under our Financial Crime Risk Management(FCRM) framework during the Q4 2025 Legacy Portfolio Review."	"nlpNounGroup"	"nlpNounGroup"	"US market | due diligence | estate entity"	"Concept"	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.d_000000000000002"	"          79"	"Nevis Energy Partners LLC.docx"	"          78"	"         238"	"         493"
"         204"	"Executive Summary
Nevis Energy LLC, a Bermuda-incorporated real estate entity operating primarily in the US market, was flagged for enhanced due diligence under our Financial Crime Risk Management(FCRM) framework during the Q4 2025 Legacy Portfolio Review."	"nlpDate"	"nlpDate"	"Q4 2025 | 2025"	"Concept"	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.d_000000000000002"	"          79"	"Nevis Energy Partners LLC.docx"	"          78"	"         238"	"         493"
"         204"	"Executive Summary
Nevis Energy LLC, a Bermuda-incorporated real estate entity operating primarily in the US market, was flagged for enhanced due diligence under our Financial Crime Risk Management(FCRM) framework during the Q4 2025 Legacy Portfolio Review."	"nlpOrganization"	"nlpOrganization"	"Executive Summary
Nevis Energy LLC | Financial Crime Risk Management | FCRM | Executive Summary
Nevis Energy"	"Concept"	"           ."	""	""	""	""	""	""	"NevisEnergyPartnersLLC.d_000000000000002"	"          79"	"Nevis Energy Partners LLC.docx"	"          78"	"         238"	"         493"
